,timestamp,relative_time,current_lr,top_1,top_5,val_time,train_loss,epoch,uid,model.arch,model.pretrained,resolution.min_res,resolution.max_res,resolution.end_ramp,resolution.start_ramp,data.train_dataset,data.val_dataset,data.num_workers,data.in_memory,lr.step_ratio,lr.step_length,lr.lr_schedule_type,lr.lr,lr.lr_peak_epoch,logging.folder,logging.log_level,validation.batch_size,validation.resolution,validation.lr_tta,training.eval_only,training.batch_size,training.optimizer,training.momentum,training.weight_decay,training.epochs,training.label_smoothing,training.distributed,training.use_blurpool,dist.world_size,dist.address,dist.port,delta
30,2022-01-17 22:15:18.342937344,1544.9635696411133,0.7871379392212721,0.595619976520538,0.8315399885177611,3.458130598068237,2.6123523712158203,30,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
31,2022-01-17 22:16:07.401397504,1594.022029876709,0.7556564577397911,0.596660017967224,0.8361600041389461,3.458110094070434,2.608223676681518,31,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
32,2022-01-17 22:16:56.463665920,1643.0842983722687,0.7241749762583091,0.6368799805641171,0.8616399765014641,3.48304796218872,2.577574491500854,32,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
33,2022-01-17 22:17:45.612493312,1692.2331256866455,0.6926934947768281,0.608399987220764,0.8401600122451781,3.457368373870849,2.555201053619384,33,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
34,2022-01-17 22:18:34.574601216,1741.1952335834503,0.6612120132953461,0.610539972782135,0.846639990806579,3.457439422607422,2.545282363891601,34,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
35,2022-01-17 22:19:23.410537216,1790.0311696529388,0.6297305318138651,0.633499979972839,0.860979974269866,3.46225357055664,2.517642736434936,35,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
36,2022-01-17 22:20:12.442427648,1839.0630600452423,0.5982490503323831,0.6293399930000301,0.856779992580413,3.49247145652771,2.510609626770019,36,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
37,2022-01-17 22:21:01.587540224,1888.2081725597382,0.5667675688509021,0.62687999010086,0.855620026588439,3.504068374633789,2.490191459655761,37,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
38,2022-01-17 22:21:50.434369280,1937.0550017356873,0.5352860873694201,0.651759982109069,0.87304002046585,3.463744401931762,2.464395523071289,38,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
39,2022-01-17 22:22:39.627067392,1986.2476997375488,0.5038046058879391,0.6591799855232231,0.8755800127983091,3.497604370117187,2.443751573562622,39,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
40,2022-01-17 22:23:28.686395648,2035.307028055191,0.472323124406457,0.6629400253295891,0.8804000020027161,3.482145071029663,2.421165466308593,40,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
41,2022-01-17 22:24:17.609313792,2084.2299461364746,0.440841642924976,0.6502799987792961,0.870559990406036,3.471015453338623,2.400248289108276,41,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
42,2022-01-17 22:25:06.701403648,2133.3220360279083,0.409360161443494,0.6626200079917901,0.8758599758148191,3.446527004241943,2.378613710403442,42,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
43,2022-01-17 22:25:55.746848512,2182.367480993271,0.377878679962013,0.67492002248764,0.8855199813842771,3.4688351154327393,2.355996608734131,43,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
44,2022-01-17 22:26:44.845113600,2231.4657459259033,0.346397198480531,0.6780599951744081,0.8870800137519831,3.477864980697632,2.328332901000976,44,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
45,2022-01-17 22:28:03.338156544,2309.958788871765,0.31491571699905,0.6975600123405451,0.900420010089874,3.461430788040161,2.256866455078125,45,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
46,2022-01-17 22:29:08.378144256,2374.9987766742706,0.283434235517568,0.711960017681121,0.904439985752105,3.4672341346740723,2.2266428470611572,46,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
47,2022-01-17 22:30:13.467830016,2440.0884623527527,0.251952754036087,0.7153599858283991,0.9067000150680541,3.478773117065429,2.200462341308593,47,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
48,2022-01-17 22:31:18.446221312,2505.066853761673,0.22047127255460602,0.728079974651336,0.9163799881935121,3.461319923400879,2.163711547851562,48,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
49,2022-01-17 22:32:23.448579072,2570.0692114830017,0.18898979107312402,0.729099988937377,0.9149399995803831,3.466226816177368,2.138631105422973,49,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
50,2022-01-17 22:33:28.381294336,2635.0019266605377,0.157508309591642,0.739260017871856,0.920140027999877,3.465301513671875,2.094371080398559,50,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
51,2022-01-17 22:34:33.384968704,2700.005601167679,0.126026828110161,0.748340010643005,0.926259994506835,3.437783241271972,2.05093240737915,51,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
52,2022-01-17 22:35:38.805920000,2765.426552295685,0.09454534662868001,0.753400027751922,0.9270600080490111,3.446534872055053,2.008937835693359,52,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
53,2022-01-17 22:36:43.817687808,2830.438320159912,0.063063865147198,0.7655199766159051,0.93367999792099,3.464747190475464,1.950423836708068,53,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
54,2022-01-17 22:37:48.882195968,2895.502828359604,0.031582383665717,0.773500025272369,0.9373400211334221,3.462892770767212,1.909742355346679,54,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
55,2022-01-17 22:38:54.043906304,2960.6645386219025,0.00010090218423500001,0.780200004577636,0.940819978713989,3.410004377365112,1.8540146350860591,55,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
56,2022-01-17 22:38:57.396300544,2964.016932964325,0.00010090218423500001,0.780200004577636,0.940819978713989,3.3521499633789062,,55,1dd628f8-0ce7-42cb-8b3b-22582887c8d9,resnet50,0,160,192,48,41,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,56,0.1,1,1,8,localhost,12355,8
0,2022-01-17 22:40:47.584848640,75.61944341659546,0.8473609134615381,0.08088000118732401,0.21818000078201202,7.805351257324219,6.3300461769104,0,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
1,2022-01-17 22:41:36.445948416,124.48054313659668,1.697275913461538,0.17676000297069502,0.38714000582695,3.513356924057007,4.952793598175049,1,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
2,2022-01-17 22:42:25.597432832,173.6320276260376,1.680295915324985,0.28442001342773404,0.5383999943733211,3.494343996047973,4.108605861663818,2,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
3,2022-01-17 22:43:15.006992384,223.0415871143341,1.66052847346452,0.34753999114036505,0.607739984989166,3.489627361297607,3.6959869861602783,3,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
4,2022-01-17 22:44:03.989586944,272.0241816043854,1.640761031604054,0.11200000345706901,0.20465999841690002,3.503001928329467,3.5052988529205322,4,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
5,2022-01-17 22:44:53.027959296,321.06255412101746,1.620993589743589,0.405900001525878,0.6725000143051141,3.494424104690551,3.3189337253570548,5,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
6,2022-01-17 22:45:41.980505600,370.015100479126,1.601226147883124,0.350300014019012,0.6006399989128111,3.520020961761474,3.230134963989258,6,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
7,2022-01-17 22:46:30.851646208,418.8862409591675,1.581458706022659,0.39546000957489,0.6622599959373471,3.498652219772339,3.132653474807739,7,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
8,2022-01-17 22:47:19.775998976,467.8105938434601,1.561691264162194,0.46029999852180403,0.728640019893646,3.4984102249145512,3.099757194519043,8,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
9,2022-01-17 22:48:08.691432192,516.7260270118713,1.541923822301729,0.45554000139236406,0.715139985084533,3.514060974121093,3.037948131561279,9,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
10,2022-01-17 22:48:57.778337280,565.8129320144653,1.5221563804412641,0.41927999258041304,0.676379978656768,3.539028167724609,3.012324810028076,10,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
11,2022-01-17 22:49:46.801581568,614.8361763954163,1.5023889385807991,0.46638000011444003,0.7279000282287591,3.543779134750366,2.992278814315796,11,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
12,2022-01-17 22:50:35.828836608,663.8634314537048,1.4826214967203342,0.49704000353813105,0.756959974765777,3.536083221435547,2.960695266723633,12,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
13,2022-01-17 22:51:25.045957120,713.0805518627167,1.462854054859868,0.45350000262260404,0.7129999995231621,3.514058828353882,2.929383516311645,13,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
14,2022-01-17 22:52:14.204638976,762.2392337322235,1.443086612999403,0.33452001214027405,0.587459981441497,3.5068953037261963,2.906367778778076,14,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
15,2022-01-17 22:53:03.175063040,811.209657907486,1.423319171138938,0.508759975433349,0.7701399922370911,3.499491691589355,2.8986377716064453,15,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
16,2022-01-17 22:53:52.191520256,860.226114988327,1.403551729278473,0.511680006980896,0.769519984722137,3.510565519332885,2.879138231277466,16,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
17,2022-01-17 22:54:41.262158848,909.2967536449432,1.383784287418008,0.48111999034881503,0.7428200244903561,3.507095336914062,2.862844944000244,17,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
18,2022-01-17 22:55:30.227281408,958.2618761062622,1.364016845557543,0.5386000275611871,0.7912999987602231,3.511616706848144,2.844528675079345,18,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
19,2022-01-17 22:56:19.313182720,1007.3477776050568,1.344249403697078,0.5397599935531611,0.7920399904251091,3.516881227493286,2.832822799682617,19,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
20,2022-01-17 22:57:08.429982720,1056.4645774364471,1.324481961836613,0.5124800205230711,0.7710800170898431,3.487421751022339,2.8268792629241943,20,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
21,2022-01-17 22:57:57.372050944,1105.4066457748413,1.304714519976147,0.529839992523193,0.781639993190765,3.4697225093841553,2.8120920658111572,21,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
22,2022-01-17 22:58:46.503763968,1154.5383586883545,1.284947078115682,0.514060020446777,0.7696400284767151,3.514890432357788,2.802013158798217,22,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
23,2022-01-17 22:59:35.439683328,1203.4742782115936,1.265179636255217,0.509920001029968,0.765380024909973,3.511215686798095,2.783747434616089,23,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
24,2022-01-17 23:00:24.432348416,1252.4669432640076,1.245412194394752,0.5644400119781491,0.8108000159263611,3.5426688194274902,2.768929243087768,24,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
25,2022-01-17 23:01:13.470964736,1301.5055594444275,1.225644752534287,0.523320019245147,0.7808200120925901,3.500298500061035,2.76069712638855,25,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
26,2022-01-17 23:02:02.398603264,1350.4331979751587,1.205877310673822,0.49340000748634305,0.744059979915618,3.515391826629638,2.748586893081665,26,d8324107-16a6-4a08-97ab-a7aac45d903c,resnet50,0,160,192,76,65,/mnt/ssd1/train_500_0.5_90.ffcv,/mnt/ssd1/val_500_0.5_90.ffcv,12,1,0.1,30,cyclic,1.7000000000000002,2,/mnt/ssd1/rn50_results,1,512,256,1,0,512,sgd,0.9,0.0001,88,0.1,1,1,8,localhost,12355,12
